"38421SI_384204_EL0100 - CRECHE JEANNE LABOURBE - Courbe de charge - Energie active
 Du 01/07/2023 au 31/07/2023",,
,,
Date de D�but,Date de Fin,Consommation Distributeur<br><br>(kW)
08-07-23 03:30,08-07-23 04:00,0
08-07-23 04:00,08-07-23 04:30,0
08-07-23 04:30,08-07-23 05:00,0
08-07-23 05:00,08-07-23 05:30,0
08-07-23 05:30,08-07-23 06:00,0
08-07-23 06:00,08-07-23 06:30,0
08-07-23 06:30,08-07-23 07:00,0
08-07-23 07:00,08-07-23 07:30,0
08-07-23 07:30,08-07-23 08:00,0
08-07-23 08:00,08-07-23 08:30,0
08-07-23 08:30,08-07-23 09:00,0
08-07-23 09:00,08-07-23 09:30,0
08-07-23 09:30,08-07-23 10:00,0
08-07-23 10:00,08-07-23 10:30,0
08-07-23 10:30,08-07-23 11:00,0
08-07-23 11:00,08-07-23 11:30,0
08-07-23 11:30,08-07-23 12:00,0
08-07-23 12:00,08-07-23 12:30,0
08-07-23 12:30,08-07-23 13:00,0
08-07-23 13:00,08-07-23 13:30,0
08-07-23 13:30,08-07-23 14:00,0
08-07-23 14:00,08-07-23 14:30,0
08-07-23 14:30,08-07-23 15:00,0
08-07-23 15:00,08-07-23 15:30,0
08-07-23 15:30,08-07-23 16:00,0
08-07-23 16:00,08-07-23 16:30,0
08-07-23 16:30,08-07-23 17:00,0
08-07-23 17:00,08-07-23 17:30,0
08-07-23 17:30,08-07-23 18:00,0
08-07-23 18:00,08-07-23 18:30,0
08-07-23 18:30,08-07-23 19:00,0
08-07-23 19:00,08-07-23 19:30,0
08-07-23 19:30,08-07-23 20:00,0
08-07-23 20:00,08-07-23 20:30,0
08-07-23 20:30,08-07-23 21:00,0
08-07-23 21:00,08-07-23 21:30,0
08-07-23 21:30,08-07-23 22:00,0
08-07-23 22:00,08-07-23 22:30,0
08-07-23 22:30,08-07-23 23:00,0
08-07-23 23:00,08-07-23 23:30,0
08-07-23 23:30,09-07-23 00:00,0
09-07-23 00:00,09-07-23 00:30,0
09-07-23 00:30,09-07-23 01:00,0
09-07-23 01:00,09-07-23 01:30,0
09-07-23 01:30,09-07-23 02:00,0
09-07-23 02:00,09-07-23 02:30,0
09-07-23 02:30,09-07-23 03:00,0
09-07-23 03:00,09-07-23 03:30,0
09-07-23 03:30,09-07-23 04:00,0
09-07-23 04:00,09-07-23 04:30,0
09-07-23 04:30,09-07-23 05:00,0
09-07-23 05:00,09-07-23 05:30,0
09-07-23 05:30,09-07-23 06:00,0
09-07-23 06:00,09-07-23 06:30,0
09-07-23 06:30,09-07-23 07:00,0
09-07-23 07:00,09-07-23 07:30,0
09-07-23 07:30,09-07-23 08:00,0
09-07-23 08:00,09-07-23 08:30,0
09-07-23 08:30,09-07-23 09:00,0
09-07-23 09:00,09-07-23 09:30,0
09-07-23 09:30,09-07-23 10:00,0
09-07-23 10:00,09-07-23 10:30,0
09-07-23 10:30,09-07-23 11:00,0
09-07-23 11:00,09-07-23 11:30,0
09-07-23 11:30,09-07-23 12:00,0
09-07-23 12:00,09-07-23 12:30,0
09-07-23 12:30,09-07-23 13:00,0
09-07-23 13:00,09-07-23 13:30,0
09-07-23 13:30,09-07-23 14:00,0
09-07-23 14:00,09-07-23 14:30,0
09-07-23 14:30,09-07-23 15:00,0
09-07-23 15:00,09-07-23 15:30,0
09-07-23 15:30,09-07-23 16:00,0
09-07-23 16:00,09-07-23 16:30,0
09-07-23 16:30,09-07-23 17:00,0
09-07-23 17:00,09-07-23 17:30,0
09-07-23 17:30,09-07-23 18:00,0
09-07-23 18:00,09-07-23 18:30,0
09-07-23 18:30,09-07-23 19:00,0
09-07-23 19:00,09-07-23 19:30,0
09-07-23 19:30,09-07-23 20:00,0
09-07-23 20:00,09-07-23 20:30,0
09-07-23 20:30,09-07-23 21:00,0
09-07-23 21:00,09-07-23 21:30,0
09-07-23 21:30,09-07-23 22:00,0
09-07-23 22:00,09-07-23 22:30,0
09-07-23 22:30,09-07-23 23:00,0
09-07-23 23:00,09-07-23 23:30,0
09-07-23 23:30,10-07-23 00:00,0
10-07-23 00:00,10-07-23 00:30,3
10-07-23 00:30,10-07-23 01:00,3
10-07-23 01:00,10-07-23 01:30,2
10-07-23 01:30,10-07-23 02:00,0
10-07-23 02:00,10-07-23 02:30,0
10-07-23 02:30,10-07-23 03:00,0
10-07-23 03:00,10-07-23 03:30,0
10-07-23 03:30,10-07-23 04:00,0
10-07-23 04:00,10-07-23 04:30,0
10-07-23 04:30,10-07-23 05:00,0
10-07-23 05:00,10-07-23 05:30,0
10-07-23 05:30,10-07-23 06:00,0
10-07-23 06:00,10-07-23 06:30,0
10-07-23 06:30,10-07-23 07:00,0
10-07-23 07:00,10-07-23 07:30,0
10-07-23 07:30,10-07-23 08:00,1
10-07-23 08:00,10-07-23 08:30,1
10-07-23 08:30,10-07-23 09:00,0
10-07-23 09:00,10-07-23 09:30,1
10-07-23 09:30,10-07-23 10:00,1
10-07-23 10:00,10-07-23 10:30,4
10-07-23 10:30,10-07-23 11:00,2
10-07-23 11:00,10-07-23 11:30,1
10-07-23 11:30,10-07-23 12:00,1
10-07-23 12:00,10-07-23 12:30,3
10-07-23 12:30,10-07-23 13:00,3
10-07-23 13:00,10-07-23 13:30,1
10-07-23 13:30,10-07-23 14:00,2
10-07-23 14:00,10-07-23 14:30,1
10-07-23 14:30,10-07-23 15:00,2
10-07-23 15:00,10-07-23 15:30,1
10-07-23 15:30,10-07-23 16:00,2
10-07-23 16:00,10-07-23 16:30,1
10-07-23 16:30,10-07-23 17:00,2
10-07-23 17:00,10-07-23 17:30,2
10-07-23 17:30,10-07-23 18:00,1
10-07-23 18:00,10-07-23 18:30,1
10-07-23 18:30,10-07-23 19:00,0
10-07-23 19:00,10-07-23 19:30,0
10-07-23 19:30,10-07-23 20:00,0
10-07-23 20:00,10-07-23 20:30,0
10-07-23 20:30,10-07-23 21:00,0
10-07-23 21:00,10-07-23 21:30,0
10-07-23 21:30,10-07-23 22:00,0
10-07-23 22:00,10-07-23 22:30,0
10-07-23 22:30,10-07-23 23:00,0
10-07-23 23:00,10-07-23 23:30,0
10-07-23 23:30,11-07-23 00:00,0
11-07-23 00:00,11-07-23 00:30,2
11-07-23 00:30,11-07-23 01:00,0
11-07-23 01:00,11-07-23 01:30,0
11-07-23 01:30,11-07-23 02:00,0
11-07-23 02:00,11-07-23 02:30,0
11-07-23 02:30,11-07-23 03:00,0
11-07-23 03:00,11-07-23 03:30,0
11-07-23 03:30,11-07-23 04:00,0
11-07-23 04:00,11-07-23 04:30,0
11-07-23 04:30,11-07-23 05:00,0
11-07-23 05:00,11-07-23 05:30,0
11-07-23 05:30,11-07-23 06:00,0
11-07-23 06:00,11-07-23 06:30,0
11-07-23 06:30,11-07-23 07:00,0
11-07-23 07:00,11-07-23 07:30,1
11-07-23 07:30,11-07-23 08:00,1
11-07-23 08:00,11-07-23 08:30,1
11-07-23 08:30,11-07-23 09:00,0
11-07-23 09:00,11-07-23 09:30,1
11-07-23 09:30,11-07-23 10:00,0
11-07-23 10:00,11-07-23 10:30,4
11-07-23 10:30,11-07-23 11:00,2
11-07-23 11:00,11-07-23 11:30,1
11-07-23 11:30,11-07-23 12:00,1
11-07-23 12:00,11-07-23 12:30,4
11-07-23 12:30,11-07-23 13:00,2
11-07-23 13:00,11-07-23 13:30,1
11-07-23 13:30,11-07-23 14:00,2
11-07-23 14:00,11-07-23 14:30,1
11-07-23 14:30,11-07-23 15:00,1
11-07-23 15:00,11-07-23 15:30,1
11-07-23 15:30,11-07-23 16:00,2
11-07-23 16:00,11-07-23 16:30,1
11-07-23 16:30,11-07-23 17:00,3
11-07-23 17:00,11-07-23 17:30,2
11-07-23 17:30,11-07-23 18:00,2
11-07-23 18:00,11-07-23 18:30,0
11-07-23 18:30,11-07-23 19:00,0
11-07-23 19:00,11-07-23 19:30,0
11-07-23 19:30,11-07-23 20:00,0
11-07-23 20:00,11-07-23 20:30,0
11-07-23 20:30,11-07-23 21:00,0
11-07-23 21:00,11-07-23 21:30,0
11-07-23 21:30,11-07-23 22:00,0
11-07-23 22:00,11-07-23 22:30,0
11-07-23 22:30,11-07-23 23:00,0
11-07-23 23:00,11-07-23 23:30,0
11-07-23 23:30,12-07-23 00:00,0
12-07-23 00:00,12-07-23 00:30,1
12-07-23 00:30,12-07-23 01:00,0
12-07-23 01:00,12-07-23 01:30,0
12-07-23 01:30,12-07-23 02:00,0
12-07-23 02:00,12-07-23 02:30,0
12-07-23 02:30,12-07-23 03:00,0
12-07-23 03:00,12-07-23 03:30,0
12-07-23 03:30,12-07-23 04:00,0
12-07-23 04:00,12-07-23 04:30,0
